form	lemma	POS	morph
.	.	PONfrt	MORPH=empty
si'	se	CONsub	MORPH=empty
ore	or4	ADVgen	DEGRE=-
veolt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
overer	ovrer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
fra	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tutes	tot	PROind	NOMB.=p|GENRE=f|CAS=r
hautement	hautement	ADVgen	DEGRE=-
marïer	marïer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
apostoile	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mais1	ADVgen	DEGRE=-
targier	targier2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
archevesques	arcevesque	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
estre	estre4	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
clergier	clergié	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
afaire	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
premierement	premierement	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
prinseignier	prinseignier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
aprés	après	ADVgen	DEGRE=-
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=i
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mantels	mantel	NOMcom	NOMB.=p|GENRE=m|CAS=r
deslacier	deslacier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
sengles	sangle	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
chemise	chemise	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
sanz	sans	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r
reconser	resconser	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
jur	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
enz	enz	PRE	MORPH=empty
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
cuves	cuve	NOMcom	NOMB.=p|GENRE=f|CAS=r
plungier	plongier	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
iluec	iluec	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
baptizier	batisier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
lever	lever	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
reïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
suen	suen	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
changier	changier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Clareice	Clareice	NOMpro	NOMB.=s|GENRE=f|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
mult	mout	ADVgen	DEGRE=-
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
preisier	prisier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
aprés	après	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
e	et	CONcoo	MORPH=empty
vestir	vestir	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
chaucier	chaucier1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
hui	ui	ADVgen	DEGRE=-
mes	mais1	ADVgen	DEGRE=-
devum	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
a	a3	PRE	MORPH=empty
Karle	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
repairier	repairier	VERinf	MORPH=empty
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
kalabre	Calabre	NOMpro	NOMB.=s|GENRE=f|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
dui	deus	DETcar	NOMB.=p|GENRE=m|CAS=r
meis	mois	NOMcom	NOMB.=p|GENRE=m|CAS=r
entier	entier	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
a	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
iglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.xxxi.	31	DETcar	NOMB.=p|GENRE=m|CAS=r
charnier	charnier3	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
u	où	PROrel	NOMB.=p|GENRE=m|CAS=i
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
morz	morir	VERppe	NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mettre	metre2	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
apareillier	apareillier1	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
homme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	se	CONsub	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
auques	auques	ADVgen	DEGRE=-
chier	chier	ADVgen	DEGRE=p
icels	icel	PROdem	NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
enterrer	enterrer	VERinf	MORPH=empty
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
mustier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
trente	trente	DETcar	NOMB.=p|GENRE=m|CAS=r
canoines	chanoine	NOMcom	NOMB.=p|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pur	por2	PRE	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
preier	priier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
criër	crïer2	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
jur	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
e	en2	PROadv	MORPH=empty
aut	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
grant	grant	NOMcom	NOMB.=p|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
menur	menor	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
vavasur	vavassor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Ne	ne2	CONcoo	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
prince	prince	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
cuntur	contor1	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
a	a3	PRE	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
vout	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
leissier	laissier	VERinf	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
honor	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
L	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
vout	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
demorer	demorer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Naimes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
viel	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
otuel	Otinel	NOMpro	NOMB.=s|GENRE=m|CAS=r
Fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
apostoile	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
mander	mander	VERinf	MORPH=empty
Que	que4	CONsub	MORPH=empty
chescuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
d'	de	PRE	MORPH=empty
els	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
vienge	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
parler	parler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
unc	onque	ADVgen	DEGRE=-
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
apostoile	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ose	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
arester	arester	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
ordenez	ordener	VERppe	NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
returner	retorner	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
mors	morir	NOMcom	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
almes	ame	NOMcom	NOMB.=p|GENRE=f|CAS=r
comander	comander	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
iglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
dedier	dediier	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
sacrer	sacrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
e	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
meïmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=r
chanter	chanter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
offerende	ofrende	NOMcom	NOMB.=s|GENRE=f|CAS=n
pur	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
liu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
enorer	onorer	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estut	estovoir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pur	por2	PRE	MORPH=empty
.vii.c.	700	DETcar	NOMB.=p|GENRE=m|CAS=r
mars	marc1	NOMcom	NOMB.=p|GENRE=m|CAS=r
doner	doner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
suen	suen	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
eire	erre3	NOMcom	NOMB.=s|GENRE=m|CAS=r
aprester	aprester	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que1	CONsub	MORPH=empty
mulz	mul3	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
que	que1	CONsub	MORPH=empty
mules	mule5	NOMcom	NOMB.=p|GENRE=f|CAS=r
.xxx.vii.	37	PROcar	NOMB.=p|GENRE=m|CAS=r
assembler	assembler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
noveles	novel	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
Crestïenes	Crestiien	NOMpro	NOMB.=p|GENRE=f|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aturner	atorner	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
vestir	vestir	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
affubler	afubler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
creature	crïature	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
sorent	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
purpenser	porpenser	VERinf	MORPH=empty
De	de	PRE	MORPH=empty
quei	coi2	PROrel	NOMB.=s|GENRE=f|CAS=i
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
en	on	PROind	NOMB.=s|GENRE=n|CAS=n
deive	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
franche	franc1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
enorer	onorer	VERinf	MORPH=empty
Que	que4	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
un	on	PROind	NOMB.=s|GENRE=n|CAS=n
pust	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
conoistre	conoistre	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
truver	trover	VERinf	MORPH=empty
Que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
reïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
presenter	presenter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
sur	sor2	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
mul	mul3	NOMcom	NOMB.=s|GENRE=m|CAS=r
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
reïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r
munter	monter	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
poi	poi	PROind	NOMB.=s|GENRE=n|CAS=r
pot	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
un	on	PROind	NOMB.=s|GENRE=n|CAS=n
de	de	PRE	MORPH=empty
si	si	ADVgen	DEGRE=-
beles	bel1	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
truver	trover	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
unkes	onque	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ducs	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vout	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conseillier	conseillier1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
frein	frein	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
parler	parler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
druërie	drüerie	NOMcom	NOMB.=s|GENRE=f|CAS=r
offri	ofrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
presenter	presenter	VERinf	MORPH=empty
