tot	tuz	p|m|r	DETind	tot
foiz	aeiz	p|f|r	NOMcom	foiz
veintre	vencu	s|m|r	VERppe	veintre
que4	Que	_	CONsub	que4
tot	tut	-	ADVgen	tot
soi1	s	3|s|m|r	PROper	soi1
en2	en	_	PROadv	en2
argent	augent	ind|pst|3|p	VERcjg	argent
de	de	_	PRE	de
joie	joie	s|f|r	NOMcom	joie
aprester	revestuz	s|m|n	VERppe	aprester
cant1	Quant	_	CONsub	cant1
le	li	s|m|n	DETdef	le
duc2	duc	s|m|n	NOMcom	duc2
naimes	Naimes	s|m|n	NOMpro	naimes
avoir	ot	ind|psp|3|s	VERcjg	avoir
parler	parler	_	VERinf	parler
son4	sun	3|s|m|r	DETpos	son4
saignier	seinur	s|m|r	NOMcom	saignier
adonc	idunc	-	ADVgen	adonc
avoir	ot	ind|psp|3|s	VERcjg	avoir
guerpir	gre	-	NOMcom	guerpir
joie	joie	s|f|r	NOMcom	joie
onque	unches	-	ADVgen	onque
ne1	n	_	ADVneg	ne1
en2	en	_	PROadv	en2
avoir	ot	ind|psp|3|s	VERcjg	avoir
grenon	grenur	s|m|r	ADJqua	grenon
baron	Barun	s|m|r	NOMcom	baron
faire	fet	ind|pst|3|s	VERcjg	faire
il	il	3|s|m|n	PROper	il
ne1+il	nel	3|s|m|r	ADVneg.PROper	ne1+il
tenir	tenéz	s|m|n	VERppe	tenir
a3	a	_	PRE	a3
dolor	folur	s|f|r	NOMcom	dolor
cest	cestui	s|m|r	PROdem	cest
servir	servéz	p|m|r	VERppe	servir
sans	sanz	_	PRE	sans
nul	nul	s|m|r	DETind	nul
contredire	contreditur	ind|pst|3|s	VERcjg	contredire
qui	ki	s|m|n	PROrel	qui
après	aprez	-	ADVgen	après
dieu	deu	s|m|r	NOMpro	dieu
avoir	a	ind|pst|3|s	PRE	avoir
sor2	sur	_	PRE	sor2
tot	tuz	p|m|r	DETind	tot
le	la	s|f|r	DETdef	le
valor	valur	s|f|r	NOMcom	valor
je	jo	-	PROper	je
en1	en	_	PROadv	en1
estre1	sui	-	VERcjg	estre1
damage	ostage	s|m|n	NOMcom	damage
a3+le	al	s|m|r	PRE.DETdef	a3+le
grant	grant	-	ADJqua	grant
et	e	_	CONcoo	et
a3+le	al	s|m|r	PRE.DETdef	a3+le
mener	menur	s|m|r	NOMcom	mener
tel	tel	s|m|r	DETind	tel
i2	i	_	PROadv	i2
avoir	unt	ind|pst|3|p	VERcjg	avoir
son4	sa	-	DETpos	son4
fil2	fiz	s|m|r	NOMcom	fil2
a3	a	_	PRE	a3
paiier	povere	_	VERinf	paiier
vavassor	vavasur	_	VERinf	vavassor
qui	ki	s|m|n	PROrel	qui
a3+le	al	s|m|r	PRE.DETdef	a3+le
parler	partir	s|m|r	NOMcom	parler
estre1	serat	-	VERcjg	estre1
duc2	duc	s|m|n	NOMcom	duc2
o3	u	-	PROrel	o3
chanter	conteur	_	NOMcom	chanter
a3	A	_	PRE	a3
un	uns	p|m|r	DETndf	un
arcevesque	arcevesques	p|f|r	NOMcom	arcevesque
comencier	commence	ind|pst|3|s	VERcjg	comencier
avoir	a	ind|pst|3|s	VERcjg	avoir
parler	paller	_	VERinf	parler
gentil	gentiz	p|m|r	ADJqua	gentil
on	hum	s|m|n	PROind	on
estre1	fud	ind|psp|3|s	VERcjg	estre1
et	e	_	CONcoo	et
juene	joifne	-	ADJqua	juene
bacheler	bacheler	s|m|n	NOMcom	bacheler
a3	a	_	PRE	a3
grant	grant	-	ADJqua	grant
merveille	merveille	s|f|r	NOMcom	merveille
soi1	se	3|s|m|r	PROper	soi1
faire	fet	ind|pst|3|s	VERcjg	faire
a3	a	_	PRE	a3
tot	tuz	p|m|r	DETind	tot
amer1	amer	s|f|r	VERinf	amer1
ne1	n	_	ADVneg	ne1
avoir	a	_	VERcjg	avoir
duc2	duc	s|m|r	NOMcom	duc2
en1	en	_	PRE	en1
france	france	s|f|r	NOMpro	france
tant	tant	-	ADVgen	tant
soi1	se	3|s|m|r	PROper	soi1
savoir	sace	-	VERcjg	savoir
pener	pener	_	VERinf	pener
qui	ki	s|m|n	PROrel	qui
si	si	-	ADVgen	si
grant	grant	-	ADJqua	grant
cort1	cust	s|m|r	NOMcom	cort1
voloir	voille	-	VERcjg	voloir
a3	a	_	PRE	a3
tot	tuz	p|m|r	DETind	tot
mener	mener	_	VERinf	mener
mieus	mieuz	p|m|r	ADJqua	mieus
que4	eme	s|m|n	NOMcom	que4
il	il	3|s|m|n	PROper	il
cheval	chevals	p|m|r	NOMcom	cheval
aconter	achater	_	VERinf	aconter
et	e	_	CONcoo	et
bel1	beles	p|f|r	ADJqua	bel1
arme	armes	p|f|r	NOMcom	arme
a3+le	as	p|m|r	PRE.DETdef	a3+le
vilté	vallez	p|m|r	VERppe	vilté
adober	adubber	_	VERinf	adober
que4	Qu	_	CONsub	que4
il	il	3|s|m|n	PROper	il
ne1	ne	_	ADVneg	ne1
faire	fait	ind|pst|3|s	VERcjg	faire
prisier	tresor	_	VERinf	prisier
a3	a	_	PRE	a3
prisier	amasser	_	VERinf	prisier
ne2	Ne	_	CONcoo	ne2
corneille1	heritage	s|f|n	NOMcom	corneille1
ne2	ne	_	CONcoo	ne2
feu	feu	s|m|n	NOMcom	feu
ne1	ne	_	ADVneg	ne1
voloir	volt	ind|pst|3|s	VERcjg	voloir
clamer	clamer	_	VERinf	clamer
et	e	_	CONcoo	et
qui	qui	s|m|n	PROrel	qui
voloir	voldrat	-	VERcjg	voloir
le	le	s|m|r	DETdef	le
roi2	rei	s|m|r	NOMcom	roi2
vengier	desheriter	_	VERinf	vengier
il	il	3|s|m|n	PROper	il
devoir	deit	ind|pst|3|s	VERcjg	devoir
en1	en	_	PRE	en1
le	l	s|m|r	DETdef	le
ost	ost	s|m|r	NOMcom	ost
ensemble	ensemle	-	ADVgen	ensemble
o4	od	_	PRE	o4
il	lui	-	PROper	il
aler	aler	_	VERinf	aler
porter	porter	_	VERinf	porter
son4	ses	-	DETpos	son4
arme	armes	p|f|r	NOMcom	arme
et	e	_	CONcoo	et
son4	sun	3|s|m|r	DETpos	son4
cheval	cheval	s|m|r	NOMcom	cheval
mener	mener	_	VERinf	mener
combatre	cumbatre	_	VERinf	combatre
soi1	sei	-	PROper	soi1
sans	sanz	_	PRE	sans
nul	nul	s|m|r	DETind	nul
resachier	desordener	_	VERinf	resachier
a3	a	_	PRE	a3
le	l	s|m|n	DETdef	le
avoir	apostoille	s|m|r	NOMcom	avoir
il	le	3|s|m|r	PROper	il
comencier	commence	ind|pst|3|s	VERcjg	comencier
a3	a	_	PRE	a3
mostier	mustrer	_	VERinf	mostier
seignor	sire	s|m|n	NOMcom	seignor
avoir	apostoille	s|m|r	VERcjg	avoir
ne1	ne	_	ADVneg	ne1
vos1	vos	-	PROper	vos1
en2	en	_	PROadv	en2
devoir	deit	ind|pst|3|s	VERcjg	devoir
peser	peser	_	VERinf	peser
nos1	nus	-	PROper	nos1
devoir	devun	-	VERcjg	devoir
mout	mut	-	ADVgen	mout
le	les	p|m|r	DETdef	le
chevalier	chevalirs	p|m|r	NOMcom	chevalier
amer1	amer	s|f|r	VERinf	amer1
cant1	Quant	_	CONsub	cant1
nos1	nus	-	PROper	nos1
semondre	sumes	-	NOMcom	semondre
a3	a	_	PRE	a3
nostre	nostre	-	DETpos	nostre
aesmer	disner	_	VERinf	aesmer
et	e	_	CONcoo	et
nos1	nus	-	PROper	nos1
estre1	serruns	-	VERcjg	estre1
a3	a	_	PRE	a3
matin2	matines	p|f|r	NOMcom	matin2
chanter	chanter	_	VERinf	chanter
il	il	3|s|m|n	PROper	il
soi1	se	3|s|m|r	PROper	soi1
combatre	cumbatent	ind|pst|3|p	VERcjg	combatre
por2	pur	_	PRE	por2
le	les	p|f|r	DETdef	le
ame	almes	p|f|r	NOMcom	ame
trover	sauver	s|m|r	NOMpro	trover
et	e	_	CONcoo	et
nostre	nos	-	PROper	nostre
et	e	_	CONcoo	et
cest	cest	s|m|r	DETdem	cest
vostre	vostre	-	DETpos	vostre
ambes	abbes	p|f|r	NOMcom	ambes
fermer	Fromer	_	VERinf	fermer
devoir	Devuns	_	PRE	devoir
por2	pur	_	PRE	por2
il	eus	-	PROper	il
nostre	noz	-	DETpos	nostre
plusor	tresor	_	VERinf	plusor
defendre	enfundre	_	VERinf	defendre
tant	tant	-	ADVgen	tant
il	lor	-	PROper	il
en2	en	_	PROadv	en2
devoir	deit	ind|pst|3|s	VERcjg	devoir
chascun	chascun	s|m|n	PROind	chascun
de	de	_	PRE	de
nostre	nos	-	DETpos	nostre
doner	doner	_	VERinf	doner
que4	Que	_	CONsub	que4
il	il	3|s|m|n	PROper	il
nos1	nos	-	PROper	nos1
venir	viegent	ind|pst|3|p	VERcjg	venir
seignor	servir	s|m|r	NOMcom	seignor
et	e	_	CONcoo	et
onorer	honorer	_	VERinf	onorer
et	e	_	CONcoo	et
ainz	ainz	-	ADVgen	ainz
que4	que	_	CONsub	que4
le	li	s|m|n	DETdef	le
roi2	reis	s|m|n	NOMcom	roi2
soi1	se	3|s|m|r	PROper	soi1
lire1	life	ind|pst|3|s	VERcjg	lire1
de	de	_	PRE	de
soz	suz	_	PRE	soz
le	le	s|m|r	DETdef	le
piz	pin	s|m|n	NOMcom	piz
ne2	ne	_	CONcoo	ne2
que2	qu	s|m|r	PROrel	que2
il	il	3|s|m|n	PROper	il
soi1	se	3|s|m|r	PROper	soi1
presse	dresse	s|m|n	NOMcom	presse
de+le	del	s|m|r	PRE.DETdef	de+le
perron	perun	s|m|r	NOMcom	perron
escrire	acerin	s|m|r	VERcjg	escrire
le	les	p|f|r	DETdef	le
abé1	dras	p|m|r	NOMcom	abé1
de	de	_	PRE	de
soi1	sei	-	PROper	soi1
de	de	_	PRE	de
maille	paille	s|f|r	NOMcom	maille
alixandre	alisandrin	s|f|r	NOMpro	alixandre
le	Les	p|m|r	DETdef	le
grant	granz	-	ADJqua	grant
estrieu	ostrus	p|m|r	NOMcom	estrieu
il	les	p|m|r	PROper	il
palais2	falcus	p|m|r	NOMcom	palais2
poitevin	petevin	s|f|r	NOMpro	poitevin
le	Les	p|m|r	DETdef	le
riche	riches	-	ADJqua	riche
piere	pieres	p|f|r	NOMcom	piere
et	e	_	CONcoo	et
le	les	p|f|r	DETdef	le
coup1	copes	p|m|r	NOMcom	coup1
de	d	_	PRE	de
or1	or	s|m|r	NOMcom	or1
fin2	fin	-	ADJqua	fin2
icel	iceles	-	NOMcom	icel
doner	dune	ind|pst|3|s	VERcjg	doner
charles	Karles	s|m|n	NOMpro	charles
le	li	s|m|n	DETdef	le
fil2	fiz	s|m|n	NOMcom	fil2
pepin	pepin	s|m|r	NOMpro	pepin
a3+le	as	p|m|r	PRE.DETdef	a3+le
gentil	gentiz	p|m|r	ADJqua	gentil
ome	hummes	p|m|r	NOMcom	ome
qui	ke	_	PROrel	qui
estre1	sunt	ind|pst|3|p	VERcjg	estre1
de	de	_	PRE	de
riche	riche	-	ADJqua	riche
il	lin	s|m|n	NOMcom	il
le	Les	p|m|r	DETdef	le
hauberc	palefrais	p|m|r	NOMcom	hauberc
le	les	p|f|r	DETdef	le
abé1	dras	p|m|r	NOMcom	abé1
et	e	_	CONcoo	et
le	les	p|f|r	DETdef	le
denier	deniers	p|m|r	NOMcom	denier
cel|cest	ces	p|f|r	PROdem	cel|cest
doner	done	ind|pst|3|s	VERcjg	doner
charles	Karles	s|m|n	NOMpro	charles
a3+le	as	p|m|r	PRE.DETdef	a3+le
podras	povres	s|m|n	NOMcom	podras
chevalier	chevaliers	s|m|r	NOMcom	chevalier
le	Le	s|m|r	DETdef	le
vair1	ver	-	NOMcom	vair1
il	le	3|s|m|r	PROper	il
gros	gris	s|m|r	NOMcom	gros
et	e	_	CONcoo	et
le	les	p|f|r	DETdef	le
isnel	ignaus	p|f|r	ADJqua	isnel
destrier1	destrirs	p|m|r	NOMcom	destrier1
le	Les	p|m|r	DETdef	le
falir	falcus	p|m|r	NOMcom	falir
le	les	p|f|r	DETdef	le
morir	muez	p|m|r	NOMcom	morir
depercier	espervirz	p|m|r	VERppe	depercier
cel	Cels	p|m|r	PROdem	cel
doner	done	ind|pst|3|s	VERcjg	doner
charles	Karles	s|m|n	NOMpro	charles
a3+le	as	p|m|r	PRE.DETdef	a3+le
bacheler	bachellers	s|m|n	NOMcom	bacheler
legier2	legers	p|f|r	ADJqua	legier2
a3+le	as	p|m|r	PRE.DETdef	a3+le
damoisel	damisiaus	p|m|r	NOMcom	damoisel
a3+le	as	p|m|r	PRE.DETdef	a3+le
novel	novais	s|m|r	NOMcom	novel
poindre	primsautirs	p|m|r	ADVgen	poindre
duc2	Duc	s|m|n	NOMcom	duc2
faire	fist	ind|psp|3|s	VERcjg	faire
le	li	s|m|n	DETdef	le
roi2	reis	s|m|n	NOMcom	roi2
a3	a	_	PRE	a3
chascun	chascun	s|m|n	PROind	chascun
son4	sun	3|s|m|r	DETpos	son4
voler	voler	_	VERinf	voler
trois	treis	p|m|r	DETcar	trois
cent	cent	p|m|r	DETcar	cent
cheval	chevas	s|m|n	VERcjg	cheval
i2	i	_	PROadv	i2
doner	donat	ind|psp|3|s	VERcjg	doner
ainz	einz	-	ADVgen	ainz
le	le	3|s|m|r	DETdef	le
soi1	ser	3|s|m|r	NOMcom	soi1
naimes	naime	s|m|n	NOMpro	naimes
parole	parole	s|f|r	NOMcom	parole
qui	qui	s|m|n	PROrel	qui
avoir	ot	ind|psp|3|s	VERcjg	avoir
le	le	s|m|r	DETdef	le
grant	grant	-	ADJqua	grant
savoir	saveir	s|m|r	VERinf	savoir
seignor	seignurs	-	NOMcom	seignor
faire	fait	ind|pst|3|s	VERcjg	faire
il	il	3|s|m|n	PROper	il
je	jo	-	PROper	je
vos1	vos	-	PROper	vos1
voloir	voil	-	VERcjg	voloir
dire	dire	_	VERinf	dire
vers2	ver	-	ADJqua	vers2
a3	a	_	PRE	a3
cest	cestui	s|m|r	DETdem	cest
devoir	deit	ind|pst|3|s	VERcjg	devoir
corone	curone	s|f|n	NOMcom	corone
a3+le	al	s|m|r	PRE.DETdef	a3+le
chief1	chif	s|m|r	NOMcom	chief1
se	seer	s|m|r	ADJqua	se
il	il	3|s|m|n	PROper	il
pöoir	put	ind|pst|3|s	VERcjg	pöoir
vers2	vers	_	PRE	vers2
dieu	deu	s|m|r	NOMcom	dieu
et	et	_	CONcoo	et
a3+le	al	s|m|r	PRE.DETdef	a3+le
pöoir	puple	s|f|r	NOMcom	pöoir
voler	valer	_	VERinf	voler
de	De	_	PRE	de
cest	cestui	s|m|r	PROdem	cest
faire	faites	-	VERcjg	faire
nostre	nostre	-	DETpos	nostre
seignor	sire	s|m|n	NOMcom	seignor
et	e	_	CONcoo	et
vostre	vostre	-	DETpos	vostre
ier	er	-	NOMcom	ier
qui	ki	s|m|n	PROrel	qui
après	aprés	-	ADVgen	après
dieu	deu	s|m|r	NOMpro	dieu
avoir	ad	ind|pst|3|s	VERcjg	avoir
sor2	sur	_	PRE	sor2
tot	tuz	p|m|r	DETind	tot
le	le	s|m|n	DETdef	le
dormir	poreir	_	VERinf	dormir
aler	ooez	s|m|n	VERppe	aler
seignor	seignurs	-	NOMcom	seignor
que2	que	_	PROrel	que2
defendre	defent	ind|pst|3|s	VERcjg	defendre
borguignon	Karlemaigne	s|m|r	NOMpro	borguignon
et	e	_	CONcoo	et
si+il	sil	3|s|m|r	ADVgen.PROper	si+il
defendre	defent	ind|pst|3|p	VERcjg	defendre
a3	a	_	PRE	a3
tot	tuz	p|m|r	DETind	tot
cel	cels	p|m|r	PROdem	cel
de	d	_	PRE	de
il	alemaigne	s|f|r	NOMpro	il
a3	a	_	PRE	a3
cel	cels	p|m|r	PROdem	cel
de	de	_	PRE	de
duel	pulle	s|f|r	NOMcom	duel
et	et	_	CONcoo	et
a3	a	_	PRE	a3
cel	cels	p|m|r	PROdem	cel
de	de	_	PRE	de
espaine	romaigne	s|f|r	NOMpro	espaine
de	De	_	PRE	de
lumbardie	lunbardie	s|f|r	NOMpro	lumbardie
de	d	_	PRE	de
anjou	angou	s|f|r	NOMpro	anjou
et	e	_	CONcoo	et
de+le	del	s|m|r	PRE.DETdef	de+le
maille	maigne	s|f|n	NOMcom	maille
et	e	_	CONcoo	et
si+il	sil	3|s|m|r	ADVgen.PROper	si+il
defendre	defent	ind|pst|3|p	VERcjg	defendre
a3	a	_	PRE	a3
tot	tuz	p|m|r	DETind	tot
cel	cels	p|m|r	PROdem	cel
de	de	_	PRE	de
merveille	bertaigne	s|f|r	NOMpro	merveille
que4	ke	_	CONsub	que4
il	il	3|s|m|n	PROper	il
ne1	n	_	ADVneg	ne1
i2	i	_	PROadv	i2
avoir	ait	-	VERcjg	avoir
si	si	-	ADVgen	si
hardi	hardi	-	ADJqua	hardi
chevauchier	chevataigne	s|m|r	NOMcom	chevauchier
que4	ke	_	CONsub	que4
a3	a	_	PRE	a3
damoisel	danmisel	s|m|r	NOMcom	damoisel
nevo	negul	s|m|r	ADJqua	nevo
espee	espee	s|f|r	NOMcom	espee
soigne	çoigne	s|f|n	NOMcom	soigne
car	kar	_	CONcoo	car
se	s	_	CONsub	se
il	il	3|s|m|n	PROper	il
il	le	3|s|m|r	PROper	il
faire	fait	ind|pst|3|s	VERcjg	faire
ja	ja	-	ADVgen	ja
ne1	ne	_	ADVneg	ne1
estre1	ert	-	VERcjg	estre1
jor	jor	s|m|r	NOMcom	jor
ne1	ne	_	ADVneg	ne1
soi1	s	3|s|m|r	PROper	soi1
en2	en	_	PROadv	en2
pöoir	p	_	VERcjg	pöoir
ne1	n	_	ADVneg	ne1
estre1	ert	-	VERcjg	estre1
si	si	-	ADVgen	si
hardi	hardi	-	ADJqua	hardi
que3	que	_	CONsub	que3
en1	en	_	PRE	en1
son4	sa	-	DETpos	son4
terre	terre	s|f|r	NOMcom	terre
remanoir	remaine	-	VERcjg	remanoir
ne1	ne	_	ADVneg	ne1
soi1	se	3|s|m|r	PROper	soi1
peser	penst	-	VERcjg	peser
ja	ja	-	ADVgen	ja
nos1	nus	-	PROper	nos1
roi2	reis	s|m|n	NOMcom	roi2
por2	pur	_	PRE	por2
son4	sa	-	DETpos	son4
desver	posnee	s|f|r	NOMcom	desver
que4	ke	_	CONsub	que4
chevalier	chevalier	-	NOMcom	chevalier
faire	face	-	VERcjg	faire
en1	en	_	PRE	en1
son4	sa	-	DETpos	son4
contre	cuntreiee	s|f|r	NOMpro	contre
venir	vienge	-	VERcjg	venir
en1	en	_	PRE	en1
son4	sa	-	DETpos	son4
cort1	cort	s|f|r	NOMcom	cort1
cant1	quant	_	CONsub	cant1
estre1	ert	-	VERcjg	estre1
assembler	assemlee	s|f|r	ADVgen	assembler
gascon	Cascun	s|m|n	NOMcom	gascon
durer	dura	-	VERcjg	durer
et	e	_	CONcoo	et
cheval	cheval	s|m|n	NOMcom	cheval
et	e	_	CONcoo	et
espee	espee	s|f|r	NOMcom	espee
hauberc	haberc	s|m|n	NOMcom	hauberc
et	e	_	CONcoo	et
heaume	helme	s|m|r	NOMcom	heaume
escu	escu	s|m|r	NOMcom	escu
et	e	_	CONcoo	et
lance	lance	s|f|r	VERcjg	lance
plenier2	planee	s|f|r	VERppe	plenier2
et	e	_	CONcoo	et
tot	tut	-	ADVgen	tot
un	ico	-	ADVgen	un
que4	que	_	CONsub	que4
chevalier	chevalir	s|m|n	NOMcom	chevalier
agreer	agree	s|f|r	VERcjg	agreer
dont	Dunt	-	PROrel	dont
avoir	ad	ind|pst|3|s	VERcjg	avoir
mestier	mestir	s|m|r	NOMcom	mestier
en1	en	_	PRE	en1
bataille	bataille	s|f|r	NOMcom	bataille
nomer	numee	s|f|r	NOMcom	nomer
le	Li	s|m|n	DETdef	le
roi2	reis	s|m|n	NOMcom	roi2
en1	en	_	PRE	en1
avoir	ad	ind|pst|3|s	VERcjg	avoir
son4	sa	-	DETpos	son4
curçuse	curorne	s|f|r	NOMcom	curçuse
more4	juree	s|f|r	NOMcom	more4
si	si	-	DETpos	si
adureement	autrement	-	ADVgen	adureement
estre1	est	ind|pst|3|s	VERcjg	estre1
le	la	s|f|n	DETdef	le
char2	chose	s|f|n	NOMcom	char2
corrocier	purparllé	s|m|r	VERppe	corrocier
tel	telle	s|f|r	DETind	tel
faire	fra	-	VERcjg	faire
si+il	sil	3|s|m|r	ADVgen.PROper	si+il
estre1	est	ind|pst|3|s	VERcjg	estre1
en1	en	_	PRE	en1
le	la	s|f|r	DETdef	le
broigne	matinee	s|f|r	NOMcom	broigne
que2	Que	s|f|r	PROrel	que2
estre1	ert	-	VERcjg	estre1
irier	iriez	s|m|n	VERppe	irier
ainz	ainz	-	ADVgen	ainz
que4	que	_	CONsub	que4
estre1	seit	-	VERcjg	estre1
le	la	s|f|r	DETdef	le
vespree	vespree	s|f|r	NOMcom	vespree
por2	pus	_	NOMcom	por2
lor2	lur	-	DETpos	lor2
durer	durez	p|m|r	VERppe	durer
et	e	_	CONcoo	et
arme	armes	p|f|r	NOMcom	arme
et	e	_	CONcoo	et
denier	denirs	s|m|r	NOMcom	denier
si	si	-	ADVgen	si
il	lur	-	PROper	il
dorer	dorrez	s|m|n	VERppe	dorer
droit	dras	p|m|r	ADJqua	droit
avoir	a	ind|pst|3|s	VERcjg	avoir
esperon	remuers	s|m|r	NOMpro	esperon
je	ju	-	PROper	je
lor2	lur	3|s|m|r	DETpos	lor2
doner	durai	-	VERcjg	doner
espee	espees	p|f|r	NOMcom	espee
et	e	_	CONcoo	et
destrier1	destrers	p|m|r	NOMcom	destrier1
et	et	_	CONcoo	et
a3	a	_	PRE	a3
quinze	avilance	s|f|r	NOMcom	quinze
ne1+il	nel	3|s|m|r	ADVneg.PROper	ne1+il
voloir	voil	-	VERcjg	voloir
avoir	aver	_	VERinf	avoir
premier	premiers	-	ADJord	premier
ja	ja	-	ADVgen	ja
ne1	ne	_	ADVneg	ne1
devoir	deit	ind|pst|3|s	VERcjg	devoir
estre1	estre	_	VERinf	estre1
nul	nul	s|m|r	DETind	nul
prodome	prodome	s|m|r	NOMcom	prodome
losengier1	losengier	s|m|r	NOMcom	losengier1
de	De	_	PRE	de
bel1	bein	s|f|r	ADJqua	bel1
presenter	pramettre	-	VERcjg	presenter
et	e	_	CONcoo	et
de	de	_	PRE	de
doner	doner	_	VERinf	doner
loi3	loirs	p|f|r	NOMcom	loi3
mais1	meis	_	CONcoo	mais1
bien1	bien	p	ADVgen	bien1
presenter	premettre	ind|pst|3|s	VERcjg	presenter
et	e	_	CONcoo	et
doner	doner	_	VERinf	doner
volentiers	volentirs	-	ADVgen	volentiers
et	e	_	CONcoo	et
de	de	_	PRE	de
estre1	seit	-	VERcjg	estre1
membré1	menbrez	p|m|r	ADJqua	membré1
et	e	_	CONcoo	et
justicier2	custumirz	p|m|r	NOMpro	justicier2
que4	ke	_	CONsub	que4
son4	ses	-	DETpos	son4
dont	duns	p|f|r	NOMcom	dont
estre1	sent	ind|pst|3|s	VERcjg	estre1
targe1	larges	p|f|r	NOMcom	targe1
et	e	_	CONcoo	et
plenier2	plenirs	-	ADJqua	plenier2
et	e	_	CONcoo	et
ne1	ne	_	ADVneg	ne1
estre1	seit	-	VERcjg	estre1
pas	pas	_	ADVneg	pas
orgoillos	orguillus	p|m|r	NOMpro	orgoillos
et	e	_	CONcoo	et
ferir	firz	s|m|n	ADJqua	ferir
de	De	_	PRE	de
son4	sa	-	DETpos	son4
parole	parole	s|f|r	NOMcom	parole
estrieu	eschuis	p|m|r	NOMcom	estrieu
ne1	ne	_	ADVneg	ne1
monter	motieriez	-	VERcjg	monter
de	De	_	PRE	de
bel1	bel	s|f|r	NOMpro	bel1
parler	parler	_	VERinf	parler
a3+le	as	p|f|r	PRE.DETdef	a3+le
pëor	povres	s|m|n	NOMcom	pëor
chevalier	chevalirs	p|m|r	NOMcom	chevalier
de	De	_	PRE	de
son4	sa	-	DETpos	son4
parole	parole	s|f|r	NOMcom	parole
le	les	p|m|r	DETdef	le
avoir	aimt	ind|pst|3|s	VERcjg	avoir
et	e	_	CONcoo	et
tenir1	tienne	-	VERcjg	tenir1
chief1	chires	p|m|r	NOMcom	chief1
si	si	-	ADVgen	si
faire	fra	-	VERcjg	faire
ce1	co	-	PROdem	ce1
dont	dunt	-	PROrel	dont
il	il	3|s|m|n	PROper	il
en2	en	_	PROadv	en2
estre1	est	ind|pst|3|s	VERcjg	estre1
mestier	mestrers	s|m|n	NOMcom	mestier
si	si	-	ADVgen	si
en2	en	_	PROadv	en2
prendre	prendra	-	VERcjg	prendre
le	les	p|m|r	DETdef	le
manois	maveis	-	ADVgen	manois
reconter	reprovers	p|m|r	NOMcom	reconter
or4	Ore	-	ADVgen	or4
estre1	fu	ind|psp|3|s	VERcjg	estre1
le	li	s|m|n	DETdef	le
roi2	reis	s|m|n	NOMcom	roi2
tot	tut	-	ADVgen	tot
joiant	joiant	-	ADJqua	joiant
et	e	_	CONcoo	et
tot	tut	-	ADVgen	tot
liier3	liez	s|m|n	VERppe	liier3
nul	nul	s|m|n	PROind	nul
ne1	ne	_	ADVneg	ne1
soi1	se	3|s|m|r	PROper	soi1
